"SAGDP9N Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2011","2012","2013","2014","2015"
"01000","Alabama","48","      Broadcasting (except Internet) and telecommunications",2978.9,2839.3,3009.7,2983.6,3281.4
"01000","Alabama","49","      Data processing, hosting, and other information services",376.6,317.4,308.2,300.0,325.5
"01000","Alabama","50","    Finance, insurance, real estate, rental, and leasing",29295.4,30733.0,30746.3,31255.3,31618.0
"01000","Alabama","51","      Finance and insurance",9116.7,10569.2,10647.2,11334.8,11315.5
"01000","Alabama","52","        Monetary Authorities- central bank, credit intermediation, and related services",4706.7,6209.8,6302.5,6681.3,6372.6
"01000","Alabama","53","        Securities, commodity contracts, and other financial investments and related activities",562.2,708.0,765.9,582.0,580.1
"01000","Alabama","54","        Insurance carriers and related activities",3771.4,3586.1,3519.4,4056.4,4395.2
"01000","Alabama","55","        Funds, trusts, and other financial vehicles",61.5,65.2,55.0,39.0,22.7
"01000","Alabama","56","      Real estate and rental and leasing",20164.5,20163.8,20098.1,19895.6,20287.1
"01000","Alabama","57","        Real estate",18564.4,18474.3,18392.5,18123.0,18456.9
"01000","Alabama","58","        Rental and leasing services and lessors of nonfinancial intangible assets",1600.3,1689.5,1705.7,1774.6,1833.7
"01000","Alabama","59","    Professional and business services",17610.1,17744.9,17723.8,17824.3,18059.3
"01000","Alabama","60","      Professional, scientific, and technical services",11086.0,11081.9,11109.6,11144.1,11388.7
"01000","Alabama","61","        Legal services",2217.6,2039.3,2006.9,1905.5,1952.3
"01000","Alabama","62","        Computer systems design and related services",2412.8,2615.9,2681.3,2729.9,2765.1
"01000","Alabama","63","        Miscellaneous professional, scientific, and technical services",6460.8,6426.6,6422.6,6516.7,6677.8
"01000","Alabama","64","      Management of companies and enterprises",1766.0,1859.5,1825.7,1785.3,1811.9
"01000","Alabama","65","      Administrative and support and waste management and remediation services",4758.2,4803.5,4788.4,4893.0,4859.2
"01000","Alabama","66","        Administrative and support services",4212.4,4303.3,4316.4,4431.0,4444.0
"01000","Alabama","67","        Waste management and remediation services",546.0,500.2,472.1,462.5,416.8
"01000","Alabama","68","    Educational services, health care, and social assistance",14513.6,14592.4,14795.8,14982.2,15513.0
"01000","Alabama","69","      Educational services",1212.1,1197.9,1178.4,1195.3,1188.7
"01000","Alabama","70","      Health care and social assistance",13301.7,13394.5,13617.9,13787.3,14327.2
"01000","Alabama","71","        Ambulatory health care services",7934.3,8043.3,8265.5,8403.2,8783.6
"01000","Alabama","72","        Hospitals",3230.7,3243.7,3233.6,3227.4,3387.2
"01000","Alabama","73","        Nursing and residential care facilities",1483.2,1456.0,1469.2,1490.9,1491.7
"01000","Alabama","74","        Social assistance",653.7,651.5,650.3,667.0,667.8
"01000","Alabama","75","    Arts, entertainment, recreation, accommodation, and food services",5214.3,5374.2,5398.6,5556.6,5689.1
"01000","Alabama","76","      Arts, entertainment, and recreation",643.6,670.8,661.6,679.6,655.2
"01000","Alabama","77","        Performing arts, spectator sports, museums, and related activities",232.4,276.7,294.8,298.1,288.7
"01000","Alabama","78","        Amusement, gambling, and recreation industries",411.6,394.1,366.8,381.5,366.5
"01000","Alabama","79","      Accommodation and food services",4570.8,4703.4,4736.8,4876.9,5032.8
"01000","Alabama","80","        Accommodation",774.5,772.0,755.8,779.5,876.6
"01000","Alabama","81","        Food services and drinking places",3796.2,3931.4,3981.0,4097.4,4156.4
"01000","Alabama","82","    Other services (except government and government enterprises)",4889.6,4835.8,4725.0,4762.5,4717.2
"01000","Alabama","83","  Government and government enterprises",32563.3,31952.6,31240.8,31190.4,31114.3
"01000","Alabama","84","    Federal civilian",7858.3,7680.9,7598.6,7776.9,7774.0
"01000","Alabama","85","    Military",4305.9,4223.8,4110.7,3993.7,3882.2
"01000","Alabama","86","    State and local",20398.9,20047.9,19532.6,19423.9,19458.1
"01000","Alabama","","Addenda:","","","","",""
"01000","Alabama","87","Natural resources and mining",4421.8,4694.0,5945.8,5362.4,5962.3
"01000","Alabama","88","Trade",23185.8,23090.8,23529.6,23659.2,24117.8
"01000","Alabama","89","Transportation and utilities",10542.0,10487.5,10198.4,9953.8,10015.0
"01000","Alabama","90","Manufacturing and information",36635.3,36170.0,38079.5,36972.4,36857.6
"01000","Alabama","91","Private goods-producing industries 2/",43368.8,43493.5,46109.2,44087.3,43988.6
"01000","Alabama","92","Private services-providing industries 3/",109733.1,111107.7,111488.7,112278.3,114304.8
"02000","Alaska","1","All industry total",54722.6,57717.5,54748.1,53480.6,54015.3
"02000","Alaska","2","  Private industries",44737.0,47473.4,44937.6,43700.5,44510.7
"02000","Alaska","3","    Agriculture, forestry, fishing and hunting",543.1,497.5,486.9,456.5,426.3
"02000","Alaska","4","      Farms",16.1,20.3,18.7,25.4,29.8
"02000","Alaska","5","      Forestry, fishing, and related activities",526.9,477.2,468.2,431.8,398.5
"02000","Alaska","6","    Mining, quarrying, and oil and gas extraction",15850.3,18212.6,15469.5,13917.5,13860.2
"02000","Alaska","7","      Oil and gas extraction",11725.6,14389.5,11710.2,10080.9,11109.5
"02000","Alaska","8","      Mining (except oil and gas)",2269.0,1881.5,1919.8,1915.6,1540.6
"02000","Alaska","9","      Support activities for mining",1930.8,1941.6,1871.7,1988.6,1606.0
"02000","Alaska","10","    Utilities",718.6,741.6,724.1,695.3,678.0
"02000","Alaska","11","    Construction",2100.2,2007.1,1839.9,1827.0,1852.7
"02000","Alaska","12","    Manufacturing",1036.5,983.2,1346.6,1630.0,1884.1
"02000","Alaska","13","      Durable goods manufacturing",163.1,195.0,199.3,204.4,230.5
"02000","Alaska","14","        Wood product manufacturing",9.0,34.6,31.2,50.0,60.9
"02000","Alaska","15","        Nonmetallic mineral product manufacturing",39.3,37.6,33.0,33.0,41.5
"02000","Alaska","16","        Primary metal manufacturing",3.7,2.5,2.1,2.3,2.9
"02000","Alaska","17","        Fabricated metal product manufacturing",47.1,57.2,59.0,45.3,39.1
"02000","Alaska","18","        Machinery manufacturing",10.8,8.7,10.0,9.9,13.7
"02000","Alaska","19","        Computer and electronic product manufacturing",13.5,15.3,18.5,15.4,13.5
"02000","Alaska","20","        Electrical equipment, appliance, and component manufacturing",2.0,1.6,2.5,1.8,1.8
"02000","Alaska","21","        Motor vehicles, bodies and trailers, and parts manufacturing",3.0,2.6,3.2,3.2,3.1
"02000","Alaska","22","        Other transportation equipment manufacturing",16.8,19.0,19.9,20.0,27.2
"02000","Alaska","23","        Furniture and related product manufacturing",8.2,7.7,10.2,10.7,12.8
"02000","Alaska","24","        Miscellaneous manufacturing",9.0,8.0,10.1,10.0,9.1
"02000","Alaska","25","      Nondurable goods manufacturing",874.3,788.3,1149.8,1432.4,1662.3
"02000","Alaska","26","        Food and beverage and tobacco product manufacturing",534.3,528.4,654.1,636.0,828.8
"02000","Alaska","27","        Textile mills and textile product mills",4.9,4.7,5.8,6.5,6.4
"02000","Alaska","28","        Apparel, leather, and allied product manufacturing",0.2,0.4,0.5,0.6,0.8
"02000","Alaska","29","        Paper manufacturing",1.1,0.6,0.7,0.6,0.6
"02000","Alaska","30","        Printing and related support activities",23.4,24.5,25.2,21.6,20.8
"02000","Alaska","31","        Petroleum and coal products manufacturing",286.5,208.8,455.9,818.1,829.8
"02000","Alaska","32","        Chemical manufacturing",14.3,11.5,10.7,6.3,7.1
"02000","Alaska","33","        Plastics and rubber products manufacturing",10.4,9.6,9.1,9.6,8.4
"02000","Alaska","34","    Wholesale trade",1182.2,1164.3,1219.5,1224.7,1229.4
"02000","Alaska","35","    Retail trade",2074.7,2038.9,2048.8,2069.2,2155.0
"02000","Alaska","36","    Transportation and warehousing",5223.1,5433.0,5207.5,5221.8,5475.4
"02000","Alaska","37","      Air transportation",780.4,699.9,714.8,738.8,764.4
"02000","Alaska","38","      Rail transportation",0.0,0.0,0.0,0.0,0.0
"02000","Alaska","39","      Water transportation",216.0,241.3,273.5,284.7,249.1
"02000","Alaska","40","      Truck transportation",326.6,314.2,326.3,295.1,283.8
"02000","Alaska","41","      Transit and ground passenger transportation",127.4,137.1,157.1,163.9,152.4
"02000","Alaska","42","      Pipeline transportation",2930.3,3222.3,2961.9,3015.8,3332.2
"02000","Alaska","43","      Other transportation and support activities",811.3,770.1,729.5,678.9,654.9
"02000","Alaska","44","      Warehousing and storage",37.0,48.2,48.4,48.1,44.4
"02000","Alaska","45","    Information",1149.0,1172.6,1268.6,1307.1,1495.4
"02000","Alaska","46","      Publishing industries (except Internet)",94.2,81.4,79.4,77.1,79.2
"02000","Alaska","47","      Motion picture and sound recording industries",19.9,19.1,24.0,21.6,25.4
"02000","Alaska","48","      Broadcasting (except Internet) and telecommunications",984.2,1034.5,1136.5,1148.8,1358.0
"02000","Alaska","49","      Data processing, hosting, and other information services",50.8,37.6,28.7,60.1,34.0
"02000","Alaska","50","    Finance, insurance, real estate, rental, and leasing",5843.2,5863.9,5860.2,5896.5,5764.3
"02000","Alaska","51","      Finance and insurance",1174.7,1168.7,1119.8,1182.4,1131.7
"02000","Alaska","52","        Monetary Authorities- central bank, credit intermediation, and related services",747.7,744.2,647.5,685.8,657.7
"02000","Alaska","53","        Securities, commodity contracts, and other financial investments and related activities",63.8,72.6,78.8,64.9,63.2
"02000","Alaska","54","        Insurance carriers and related activities",336.2,336.3,361.7,396.7,392.2
"02000","Alaska","55","        Funds, trusts, and other financial vehicles",28.7,15.7,35.5,43.0,19.0
"02000","Alaska","56","      Real estate and rental and leasing",4668.7,4695.2,4741.0,4712.4,4632.4
"02000","Alaska","57","        Real estate",4139.1,4150.4,4156.2,4150.7,4018.6
"02000","Alaska","58","        Rental and leasing services and lessors of nonfinancial intangible assets",529.6,544.8,585.0,561.4,617.5
"02000","Alaska","59","    Professional and business services",3468.0,3523.8,3526.3,3508.0,3459.9
"02000","Alaska","60","      Professional, scientific, and technical services",2076.0,2096.8,2103.0,2094.9,2044.7
"02000","Alaska","61","        Legal services",206.9,193.1,182.9,166.0,162.9
"02000","Alaska","62","        Computer systems design and related services",166.6,175.7,173.6,158.7,157.4
"02000","Alaska","63","        Miscellaneous professional, scientific, and technical services",1702.8,1727.9,1746.6,1770.8,1725.0
"02000","Alaska","64","      Management of companies and enterprises",338.5,358.5,361.3,372.7,381.5
"02000","Alaska","65","      Administrative and support and waste management and remediation services",1053.5,1068.5,1062.0,1040.8,1034.5
"02000","Alaska","66","        Administrative and support services",825.6,830.8,846.2,833.2,810.6
"02000","Alaska","67","        Waste management and remediation services",227.9,237.7,215.9,207.8,223.6
"02000","Alaska","68","    Educational services, health care, and social assistance",3369.4,3486.3,3596.6,3564.4,3711.6
"02000","Alaska","69","      Educational services",181.2,181.5,182.1,176.3,176.0
"02000","Alaska","70","      Health care and social assistance",3188.3,3304.8,3414.5,3388.3,3536.1
"02000","Alaska","71","        Ambulatory health care services",1551.6,1618.7,1700.6,1742.2,1873.8
"02000","Alaska","72","        Hospitals",1039.2,1051.3,1066.4,1050.2,1097.6
"02000","Alaska","73","        Nursing and residential care facilities",184.3,200.2,212.0,207.3,198.2
"02000","Alaska","74","        Social assistance",413.3,434.5,435.8,390.8,371.6
"02000","Alaska","75","    Arts, entertainment, recreation, accommodation, and food services",1536.0,1569.0,1595.1,1634.1,1666.8
"02000","Alaska","76","      Arts, entertainment, and recreation",253.9,264.0,286.0,283.8,277.2
"02000","Alaska","77","        Performing arts, spectator sports, museums, and related activities",86.1,87.9,93.8,94.2,87.0
"02000","Alaska","78","        Amusement, gambling, and recreation industries",167.7,176.2,192.2,189.7,190.2
"02000","Alaska","79","      Accommodation and food services",1282.2,1305.0,1309.2,1350.2,1389.3
"02000","Alaska","80","        Accommodation",455.2,514.3,524.6,554.9,578.5
"02000","Alaska","81","        Food services and drinking places",827.2,790.7,784.6,795.3,810.8
"02000","Alaska","82","    Other services (except government and government enterprises)",763.4,779.7,785.3,801.8,790.3
"02000","Alaska","83","  Government and government enterprises",9994.8,10244.1,9811.0,9779.5,9535.3
"02000","Alaska","84","    Federal civilian",2050.8,2026.8,1911.5,1893.4,1901.2
"02000","Alaska","85","    Military",2411.5,2443.9,2303.4,2172.5,2135.9
"02000","Alaska","86","    State and local",5531.8,5773.5,5595.0,5707.7,5495.7
"02000","Alaska","","Addenda:","","","","",""
"02000","Alaska","87","Natural resources and mining",16385.7,18710.1,15956.1,14374.2,14278.7
"02000","Alaska","88","Trade",3256.9,3203.1,3268.3,3294.0,3384.3
"02000","Alaska","89","Transportation and utilities",5941.9,6174.6,5931.5,5916.9,6152.3
"02000","Alaska","90","Manufacturing and information",2184.1,2155.8,2614.2,2934.1,3376.1
"02000","Alaska","91","Private goods-producing industries 2/",19483.6,21700.4,19127.3,17800.1,18077.2
"02000","Alaska","92","Private services-providing industries 3/",25327.3,25773.0,25826.2,25916.0,26407.3
"04000","Arizona","1","All industry total",263144.1,268068.2,269967.4,274112.9,281935.6
"04000","Arizona","2","  Private industries",225436.5,230338.2,232675.9,237819.0,245884.4
"04000","Arizona","3","    Agriculture, forestry, fishing and hunting",2482.2,1903.9,2287.3,2220.8,2833.8
"04000","Arizona","4","      Farms",1939.7,1372.4,1793.3,1704.6,2314.0
"04000","Arizona","5","      Forestry, fishing, and related activities",544.4,531.5,495.4,514.3,550.3
"04000","Arizona","6","    Mining, quarrying, and oil and gas extraction",7067.2,6433.2,6327.4,6587.8,5140.5
"04000","Arizona","7","      Oil and gas extraction",9.9,37.5,35.1,29.9,52.4
"04000","Arizona","8","      Mining (except oil and gas)",6950.4,6271.0,6190.8,6444.1,5001.1
"04000","Arizona","9","      Support activities for mining",108.7,124.8,102.8,115.3,91.7
"04000","Arizona","10","    Utilities",6054.3,6201.0,6129.0,5722.2,5694.4
"04000","Arizona","11","    Construction",9885.0,9304.0,10032.3,9885.2,10140.2
"04000","Arizona","12","    Manufacturing",23514.2,24425.1,22052.7,23742.8,25174.1
"04000","Arizona","13","      Durable goods manufacturing",18921.9,20312.9,18612.8,19993.1,21074.2
"04000","Arizona","14","        Wood product manufacturing",180.0,172.0,177.0,204.1,203.5
"04000","Arizona","15","        Nonmetallic mineral product manufacturing",543.6,600.0,625.1,713.8,615.5
"04000","Arizona","16","        Primary metal manufacturing",876.6,826.4,950.8,1005.8,1163.0
"04000","Arizona","17","        Fabricated metal product manufacturing",1268.5,1388.5,1379.4,1456.0,1595.9
"04000","Arizona","18","        Machinery manufacturing",787.1,720.0,868.8,761.0,725.4
"04000","Arizona","19","        Computer and electronic product manufacturing",8266.0,9004.4,7752.0,8674.6,9699.4
