"SAGDP2N Gross domestic product (GDP) by state 1/"
"(Millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2010","2011","2012","2013","2014"
"00000","United States *","38","      Rail transportation",33708.0,36451.0,39593.0,40802.0,43774.0
"00000","United States *","39","      Water transportation",14634.0,14067.0,13117.0,16421.0,16185.0
"00000","United States *","40","      Truck transportation",113388.0,121708.0,128021.0,130828.0,140652.0
"00000","United States *","41","      Transit and ground passenger transportation",31356.0,34094.0,36313.0,37887.0,40520.0
"00000","United States *","42","      Pipeline transportation",20206.0,21525.0,25225.0,26918.0,30163.0
"00000","United States *","43","      Other transportation and support activities",90433.0,93858.0,94741.0,96919.0,99877.0
"00000","United States *","44","      Warehousing and storage",45133.0,45096.0,47129.0,47243.0,47789.0
"00000","United States *","45","    Information",753280.0,759819.0,758952.0,828928.0,842420.0
"00000","United States *","46","      Publishing industries (except Internet)",186786.0,194582.0,201355.0,210190.0,217419.0
"00000","United States *","47","      Motion picture and sound recording industries",91100.0,84814.0,82436.0,82793.0,82205.0
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",374615.0,366183.0,370375.0,404766.0,393713.0
"00000","United States *","49","      Data processing, hosting, and other information services",100779.0,114239.0,104786.0,131180.0,149083.0
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",2942970.0,3045324.0,3260964.0,3322790.0,3548046.0
"00000","United States *","51","      Finance and insurance",1003613.0,1026042.0,1162805.0,1144934.0,1282633.0
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",417829.0,454988.0,511382.0,498646.0,547844.0
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",196443.0,173692.0,233027.0,249456.0,227927.0
"00000","United States *","54","        Insurance carriers and related activities",372810.0,384316.0,405457.0,384274.0,486294.0
"00000","United States *","55","        Funds, trusts, and other financial vehicles",16531.0,13047.0,12938.0,12559.0,20568.0
"00000","United States *","56","      Real estate and rental and leasing",1939357.0,2019282.0,2098159.0,2177856.0,2265413.0
"00000","United States *","57","        Real estate",1779449.0,1856734.0,1925431.0,1995476.0,2075015.0
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",159908.0,162548.0,172728.0,182380.0,190398.0
"00000","United States *","59","    Professional and business services",1766836.0,1856659.0,1964658.0,2017289.0,2118443.0
"00000","United States *","60","      Professional, scientific, and technical services",1063884.0,1124558.0,1188532.0,1208524.0,1267640.0
"00000","United States *","61","        Legal services",204423.0,215462.0,216697.0,218864.0,225478.0
"00000","United States *","62","        Computer systems design and related services",202793.0,224501.0,252274.0,254897.0,265947.0
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",656668.0,684596.0,719561.0,734763.0,776215.0
"00000","United States *","64","      Management of companies and enterprises",265388.0,277963.0,302195.0,319700.0,332871.0
"00000","United States *","65","      Administrative and support and waste management and remediation services",437563.0,454138.0,473931.0,489064.0,517932.0
"00000","United States *","66","        Administrative and support services",389804.0,411693.0,431230.0,445865.0,471782.0
"00000","United States *","67","        Waste management and remediation services",47759.0,42445.0,42701.0,43199.0,46150.0
"00000","United States *","68","    Educational services, health care, and social assistance",1310657.0,1354713.0,1407364.0,1447192.0,1491925.0
"00000","United States *","69","      Educational services",198871.0,206048.0,213883.0,217462.0,226087.0
"00000","United States *","70","      Health care and social assistance",1111786.0,1148665.0,1193481.0,1229730.0,1265838.0
"00000","United States *","71","        Ambulatory health care services",531630.0,554864.0,573535.0,593523.0,611306.0
"00000","United States *","72","        Hospitals",369827.0,382028.0,398067.0,405705.0,416148.0
"00000","United States *","73","        Nursing and residential care facilities",120664.0,123176.0,125928.0,129068.0,132459.0
"00000","United States *","74","        Social assistance",89666.0,88597.0,95951.0,101434.0,105926.0
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",555795.0,580917.0,621361.0,651327.0,691354.0
"00000","United States *","76","      Arts, entertainment, and recreation",152247.0,158312.0,171233.0,177399.0,189107.0
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",87731.0,92714.0,101345.0,104262.0,112358.0
"00000","United States *","78","        Amusement, gambling, and recreation industries",64516.0,65598.0,69889.0,73137.0,76748.0
"00000","United States *","79","      Accommodation and food services",403549.0,422605.0,450127.0,473928.0,502247.0
"00000","United States *","80","        Accommodation",112076.0,121826.0,128605.0,136678.0,143023.0
"00000","United States *","81","        Food services and drinking places",291473.0,300779.0,321522.0,337250.0,359224.0
"00000","United States *","82","    Other services (except government and government enterprises)",327992.0,333090.0,347991.0,356282.0,376588.0
"00000","United States *","83","  Government and government enterprises",2107964.0,2137061.0,2159489.0,2212508.0,2271370.0
"00000","United States *","84","    Federal civilian",384756.0,391389.0,391420.0,386058.0,401193.0
"00000","United States *","85","    Military",312689.0,320862.0,322468.0,317750.0,314635.0
"00000","United States *","86","    State and local",1410520.0,1424811.0,1445603.0,1508702.0,1555542.0
"00000","United States *","","Addenda:","","","","",""
"00000","United States *","87","Natural resources and mining",452137.0,537261.0,538370.0,602116.0,617378.0
"00000","United States *","88","Trade",1740414.0,1806838.0,1905766.0,1989517.0,2062690.0
"00000","United States *","89","Transportation and utilities",711875.0,738903.0,751619.0,777439.0,819918.0
"00000","United States *","90","Manufacturing and information",2550294.0,2627386.0,2686002.0,2820831.0,2892653.0
"00000","United States *","91","Private goods-producing industries 2/",2774273.0,2929257.0,3018846.0,3181576.0,3304509.0
"00000","United States *","92","Private services-providing industries 3/",10109815.0,10476263.0,11018673.0,11390765.0,11951380.0
"00000","United States *","100","All industry total, overseas activity",103915.0,111189.0,113234.0,113317.0,113771.0
"00000","United States *","101","Government and government enterprises, overseas activity",103915.0,111189.0,113234.0,113317.0,113771.0
"00000","United States *","102","Federal civilian, overseas activity",4545.0,4710.0,4453.0,4487.0,4534.0
"00000","United States *","103","Military, overseas activity",99370.0,106479.0,108781.0,108830.0,109237.0
"01000","Alabama","1","All industry total",175470.1,181929.9,186553.9,192166.5,195037.7
"01000","Alabama","2","  Private industries",144017.0,149921.8,154601.2,159979.9,161985.5
"01000","Alabama","3","    Agriculture, forestry, fishing and hunting",1928.3,1591.0,1802.2,3113.4,2518.2
"01000","Alabama","4","      Farms",1389.7,1062.3,1260.6,2579.4,1941.8
"01000","Alabama","5","      Forestry, fishing, and related activities",538.6,528.7,541.5,534.1,576.4
"01000","Alabama","6","    Mining, quarrying, and oil and gas extraction",3034.4,2949.5,2891.8,2760.6,2490.3
"01000","Alabama","7","      Oil and gas extraction",831.5,826.4,688.8,706.2,635.7
"01000","Alabama","8","      Mining (except oil and gas)",2106.5,2020.4,2088.3,1938.1,1730.6
"01000","Alabama","9","      Support activities for mining",96.5,102.7,114.8,116.3,124.0
"01000","Alabama","10","    Utilities",5582.1,5820.1,5688.9,5679.8,5857.4
"01000","Alabama","11","    Construction",6809.5,6615.1,6878.6,6714.5,6675.7
"01000","Alabama","12","    Manufacturing",27422.0,31279.7,31920.9,33622.9,33283.5
"01000","Alabama","13","      Durable goods manufacturing",16260.6,17757.4,19242.7,20426.6,20392.2
"01000","Alabama","14","        Wood product manufacturing",911.0,995.1,907.2,1232.1,1163.8
"01000","Alabama","15","        Nonmetallic mineral product manufacturing",724.6,689.0,623.6,780.1,813.3
"01000","Alabama","16","        Primary metal manufacturing",2665.3,3588.4,4404.6,3825.2,4044.3
"01000","Alabama","17","        Fabricated metal product manufacturing",1967.3,1904.2,2185.0,2328.3,2239.7
"01000","Alabama","18","        Machinery manufacturing",946.0,1139.3,1194.3,1180.6,1027.4
"01000","Alabama","19","        Computer and electronic product manufacturing",1285.5,1315.8,1128.5,953.2,1274.3
"01000","Alabama","20","        Electrical equipment, appliance, and component manufacturing",550.1,538.6,607.6,739.2,675.6
"01000","Alabama","21","        Motor vehicles, bodies and trailers, and parts manufacturing",3074.3,4095.6,4673.8,5438.5,5312.7
"01000","Alabama","22","        Other transportation equipment manufacturing",3071.8,2462.3,2429.3,2826.1,2633.2
"01000","Alabama","23","        Furniture and related product manufacturing",547.8,586.6,557.7,654.0,702.6
"01000","Alabama","24","        Miscellaneous manufacturing",517.0,442.6,531.1,469.3,505.2
"01000","Alabama","25","      Nondurable goods manufacturing",11161.4,13522.3,12678.2,13196.3,12891.3
"01000","Alabama","26","        Food and beverage and tobacco product manufacturing",1992.0,1858.6,2010.5,2224.8,2264.5
"01000","Alabama","27","        Textile mills and textile product mills",516.6,458.9,586.3,699.6,692.3
"01000","Alabama","28","        Apparel, leather, and allied product manufacturing",266.5,226.1,250.2,245.0,192.1
"01000","Alabama","29","        Paper manufacturing",2857.6,2561.2,2792.6,2717.6,2893.4
"01000","Alabama","30","        Printing and related support activities",167.8,155.6,185.6,225.3,250.6
"01000","Alabama","31","        Petroleum and coal products manufacturing",909.5,3849.8,2596.0,2438.4,1554.9
"01000","Alabama","32","        Chemical manufacturing",3317.6,3220.5,3045.3,3275.3,3702.3
"01000","Alabama","33","        Plastics and rubber products manufacturing",1133.9,1191.4,1211.7,1370.3,1341.2
"01000","Alabama","34","    Wholesale trade",10085.7,10293.0,10540.6,11068.6,11299.2
"01000","Alabama","35","    Retail trade",11962.0,12140.7,12550.3,12844.4,12934.0
"01000","Alabama","36","    Transportation and warehousing",4682.3,4823.3,4798.6,4819.9,4978.6
"01000","Alabama","37","      Air transportation",161.3,172.6,150.5,119.0,136.3
"01000","Alabama","38","      Rail transportation",589.1,627.0,692.5,706.2,739.4
"01000","Alabama","39","      Water transportation",419.4,347.3,264.3,230.0,201.4
"01000","Alabama","40","      Truck transportation",1865.1,1909.8,1918.0,1924.9,2061.3
"01000","Alabama","41","      Transit and ground passenger transportation",110.5,111.9,109.7,100.9,106.5
"01000","Alabama","42","      Pipeline transportation",151.3,214.7,197.4,199.0,124.0
"01000","Alabama","43","      Other transportation and support activities",896.9,923.8,863.9,908.3,940.8
"01000","Alabama","44","      Warehousing and storage",488.6,516.3,602.2,631.6,668.9
"01000","Alabama","45","    Information",4584.2,4479.1,4249.1,4391.9,4262.4
"01000","Alabama","46","      Publishing industries (except Internet)",1027.9,1016.3,998.5,982.1,912.9
"01000","Alabama","47","      Motion picture and sound recording industries",98.1,95.2,93.9,86.0,106.3
"01000","Alabama","48","      Broadcasting (except Internet) and telecommunications",3097.6,2990.0,2839.3,3018.9,2949.7
"01000","Alabama","49","      Data processing, hosting, and other information services",360.5,377.6,317.4,305.0,293.4
"01000","Alabama","50","    Finance, insurance, real estate, rental, and leasing",27778.3,28568.3,30733.0,31599.2,33287.0
"01000","Alabama","51","      Finance and insurance",9168.2,8720.1,10569.2,11132.3,12580.5
"01000","Alabama","52","        Monetary Authorities- central bank, credit intermediation, and related services",5217.2,4431.3,6209.8,6693.0,7643.8
"01000","Alabama","53","        Securities, commodity contracts, and other financial investments and related activities",577.1,530.2,708.0,835.5,722.7
"01000","Alabama","54","        Insurance carriers and related activities",3323.2,3715.6,3586.1,3561.5,4188.8
"01000","Alabama","55","        Funds, trusts, and other financial vehicles",50.7,43.0,65.2,42.2,25.2
"01000","Alabama","56","      Real estate and rental and leasing",18610.0,19848.2,20163.8,20467.0,20706.5
"01000","Alabama","57","        Real estate",17012.0,18267.1,18474.3,18746.0,18915.0
"01000","Alabama","58","        Rental and leasing services and lessors of nonfinancial intangible assets",1598.0,1581.0,1689.5,1721.0,1791.5
"01000","Alabama","59","    Professional and business services",16922.9,17401.5,17744.9,17968.6,18188.6
"01000","Alabama","60","      Professional, scientific, and technical services",10660.9,10948.6,11081.9,11260.5,11355.5
"01000","Alabama","61","        Legal services",2002.2,2134.1,2039.3,2096.6,2075.2
"01000","Alabama","62","        Computer systems design and related services",2377.8,2450.0,2615.9,2656.0,2669.2
"01000","Alabama","63","        Miscellaneous professional, scientific, and technical services",6280.9,6364.5,6426.6,6507.9,6611.2
"01000","Alabama","64","      Management of companies and enterprises",1662.1,1748.5,1859.5,1840.4,1756.8
"01000","Alabama","65","      Administrative and support and waste management and remediation services",4599.9,4704.4,4803.5,4867.7,5076.3
"01000","Alabama","66","        Administrative and support services",3923.9,4168.4,4303.3,4383.3,4584.5
"01000","Alabama","67","        Waste management and remediation services",676.0,536.0,500.2,484.4,491.8
"01000","Alabama","68","    Educational services, health care, and social assistance",13765.6,14236.6,14592.4,14966.5,15310.2
"01000","Alabama","69","      Educational services",1137.7,1170.3,1197.9,1217.3,1270.0
"01000","Alabama","70","      Health care and social assistance",12627.9,13066.3,13394.5,13749.2,14040.3
"01000","Alabama","71","        Ambulatory health care services",7530.6,7822.2,8043.3,8296.4,8480.2
"01000","Alabama","72","        Hospitals",3006.3,3146.2,3243.7,3297.4,3339.1
"01000","Alabama","73","        Nursing and residential care facilities",1424.9,1459.3,1456.0,1482.6,1514.6
"01000","Alabama","74","        Social assistance",666.2,638.7,651.5,672.8,706.3
"01000","Alabama","75","    Arts, entertainment, recreation, accommodation, and food services",4741.3,4972.9,5374.2,5555.5,5853.4
"01000","Alabama","76","      Arts, entertainment, and recreation",612.5,620.7,670.8,671.9,703.7
"01000","Alabama","77","        Performing arts, spectator sports, museums, and related activities",221.5,227.1,276.7,299.6,309.4
"01000","Alabama","78","        Amusement, gambling, and recreation industries",391.1,393.7,394.1,372.4,394.3
"01000","Alabama","79","      Accommodation and food services",4128.8,4352.1,4703.4,4883.6,5149.8
"01000","Alabama","80","        Accommodation",650.8,742.6,772.0,776.4,828.3
"01000","Alabama","81","        Food services and drinking places",3478.0,3609.5,3931.4,4107.2,4321.4
"01000","Alabama","82","    Other services (except government and government enterprises)",4718.4,4751.1,4835.8,4873.8,5047.1
"01000","Alabama","83","  Government and government enterprises",31453.1,32008.1,31952.6,32186.6,33052.1
"01000","Alabama","84","    Federal civilian",7479.1,7801.3,7680.9,7669.7,8033.4
"01000","Alabama","85","    Military",4247.6,4274.8,4223.8,4149.2,4125.4
"01000","Alabama","86","    State and local",19726.4,19932.0,20047.9,20367.7,20893.4
"01000","Alabama","","Addenda:","","","","",""
"01000","Alabama","87","Natural resources and mining",4962.8,4540.5,4694.0,5874.0,5008.5
"01000","Alabama","88","Trade",22047.8,22433.7,23090.8,23913.0,24233.2
"01000","Alabama","89","Transportation and utilities",10264.4,10643.4,10487.5,10499.8,10836.0
"01000","Alabama","90","Manufacturing and information",32006.1,35758.8,36170.0,38014.8,37545.9
"01000","Alabama","91","Private goods-producing industries 2/",39194.2,42435.2,43493.5,46211.4,44967.6
"01000","Alabama","92","Private services-providing industries 3/",104822.8,107486.6,111107.7,113768.4,117017.9
"02000","Alaska","1","All industry total",52947.7,56333.9,57717.5,56625.3,55750.6
"02000","Alaska","2","  Private industries",43621.7,46498.8,47473.4,46536.7,45411.0
"02000","Alaska","3","    Agriculture, forestry, fishing and hunting",459.8,538.2,497.5,509.1,494.2
"02000","Alaska","4","      Farms",15.6,15.6,20.3,19.2,23.5
"02000","Alaska","5","      Forestry, fishing, and related activities",444.2,522.6,477.2,490.0,470.7
"02000","Alaska","6","    Mining, quarrying, and oil and gas extraction",15688.1,18197.5,18212.6,16288.7,14184.1
"02000","Alaska","7","      Oil and gas extraction",11902.0,14062.6,14389.5,12639.2,10451.0
"02000","Alaska","8","      Mining (except oil and gas)",2114.7,2307.5,1881.5,1745.2,1675.9
"02000","Alaska","9","      Support activities for mining",1671.4,1827.3,1941.6,1904.3,2057.1
"02000","Alaska","10","    Utilities",660.3,748.6,741.6,749.5,779.3
"02000","Alaska","11","    Construction",2134.1,2044.7,2007.1,1906.1,2014.0
"02000","Alaska","12","    Manufacturing",1102.9,963.4,983.2,1316.7,1590.7
"02000","Alaska","13","      Durable goods manufacturing",170.3,157.4,195.0,208.7,221.2
"02000","Alaska","14","        Wood product manufacturing",12.8,8.4,34.6,36.0,64.1
"02000","Alaska","15","        Nonmetallic mineral product manufacturing",49.4,37.7,37.6,34.5,35.8
"02000","Alaska","16","        Primary metal manufacturing",3.5,4.1,2.5,1.9,2.2
"02000","Alaska","17","        Fabricated metal product manufacturing",35.7,44.9,57.2,61.1,46.8
"02000","Alaska","18","        Machinery manufacturing",11.7,10.4,8.7,10.4,10.6
"02000","Alaska","19","        Computer and electronic product manufacturing",14.5,13.8,15.3,18.2,14.8
"02000","Alaska","20","        Electrical equipment, appliance, and component manufacturing",2.9,1.9,1.6,2.6,1.8
"02000","Alaska","21","        Motor vehicles, bodies and trailers, and parts manufacturing",3.4,2.8,2.6,3.3,3.4
"02000","Alaska","22","        Other transportation equipment manufacturing",18.7,16.5,19.0,20.4,20.9
"02000","Alaska","23","        Furniture and related product manufacturing",7.7,7.9,7.7,10.2,10.8
"02000","Alaska","24","        Miscellaneous manufacturing",10.1,8.8,8.0,10.2,10.2
"02000","Alaska","25","      Nondurable goods manufacturing",932.7,806.0,788.3,1108.0,1369.4
"02000","Alaska","26","        Food and beverage and tobacco product manufacturing",572.6,493.7,528.4,665.1,676.5
"02000","Alaska","27","        Textile mills and textile product mills",6.0,5.0,4.7,5.7,6.6
"02000","Alaska","28","        Apparel, leather, and allied product manufacturing",0.3,0.2,0.4,0.5,0.6
"02000","Alaska","29","        Paper manufacturing",1.1,1.1,0.6,0.7,0.6
"02000","Alaska","30","        Printing and related support activities",22.5,23.5,24.5,25.1,21.8
"02000","Alaska","31","        Petroleum and coal products manufacturing",309.3,259.2,208.8,390.4,647.0
"02000","Alaska","32","        Chemical manufacturing",8.1,13.4,11.5,10.9,6.7
"02000","Alaska","33","        Plastics and rubber products manufacturing",12.8,9.8,9.6,9.3,9.6
"02000","Alaska","34","    Wholesale trade",1108.0,1144.8,1164.3,1243.2,1258.2
"02000","Alaska","35","    Retail trade",1993.4,2005.9,2038.9,2076.7,2113.9
"02000","Alaska","36","    Transportation and warehousing",5452.6,5059.5,5433.0,5507.0,5670.6
"02000","Alaska","37","      Air transportation",660.5,714.2,699.9,729.1,792.2
"02000","Alaska","38","      Rail transportation",0.0,0.0,0.0,0.0,0.0
"02000","Alaska","39","      Water transportation",249.4,234.1,241.3,271.9,301.3
"02000","Alaska","40","      Truck transportation",299.7,313.0,314.2,334.4,314.3
"02000","Alaska","41","      Transit and ground passenger transportation",120.5,125.8,137.1,163.4,170.6
"02000","Alaska","42","      Pipeline transportation",3340.1,2862.4,3222.3,3198.6,3307.8
"02000","Alaska","43","      Other transportation and support activities",744.2,771.4,770.1,763.6,740.2
"02000","Alaska","44","      Warehousing and storage",38.3,38.6,48.2,45.9,44.2
"02000","Alaska","45","    Information",1123.3,1152.0,1172.6,1272.3,1293.9
"02000","Alaska","46","      Publishing industries (except Internet)",96.8,93.7,81.4,80.4,78.4
"02000","Alaska","47","      Motion picture and sound recording industries",22.3,19.5,19.1,23.6,21.0
"02000","Alaska","48","      Broadcasting (except Internet) and telecommunications",927.0,987.8,1034.5,1140.0,1135.7
"02000","Alaska","49","      Data processing, hosting, and other information services",77.1,50.9,37.6,28.4,58.8
"02000","Alaska","50","    Finance, insurance, real estate, rental, and leasing",5389.3,5711.5,5863.9,5993.2,6201.5
"02000","Alaska","51","      Finance and insurance",1090.0,1115.4,1168.7,1166.9,1302.6
"02000","Alaska","52","        Monetary Authorities- central bank, credit intermediation, and related services",692.9,704.0,744.2,687.6,784.5
"02000","Alaska","53","        Securities, commodity contracts, and other financial investments and related activities",63.6,60.1,72.6,86.0,80.7
"02000","Alaska","54","        Insurance carriers and related activities",305.3,331.2,336.3,366.1,409.6
"02000","Alaska","55","        Funds, trusts, and other financial vehicles",28.3,20.1,15.7,27.2,27.8
"02000","Alaska","56","      Real estate and rental and leasing",4299.3,4596.1,4695.2,4826.3,4898.9
"02000","Alaska","57","        Real estate",3749.2,4072.9,4150.4,4236.1,4332.1
"02000","Alaska","58","        Rental and leasing services and lessors of nonfinancial intangible assets",550.1,523.2,544.8,590.3,566.8
"02000","Alaska","59","    Professional and business services",3268.3,3421.6,3523.8,3577.9,3582.2
"02000","Alaska","60","      Professional, scientific, and technical services",1912.5,2045.7,2096.8,2132.9,2132.4
"02000","Alaska","61","        Legal services",183.9,199.1,193.1,191.1,180.8
"02000","Alaska","62","        Computer systems design and related services",166.0,169.2,175.7,171.9,155.2
"02000","Alaska","63","        Miscellaneous professional, scientific, and technical services",1562.6,1677.5,1727.9,1769.8,1796.5
"02000","Alaska","64","      Management of companies and enterprises",327.7,335.1,358.5,364.2,366.8
"02000","Alaska","65","      Administrative and support and waste management and remediation services",1028.2,1040.7,1068.5,1080.8,1083.0
"02000","Alaska","66","        Administrative and support services",773.7,816.9,830.8,859.3,862.1
"02000","Alaska","67","        Waste management and remediation services",254.5,223.8,237.7,221.5,220.9
"02000","Alaska","68","    Educational services, health care, and social assistance",3048.4,3301.8,3486.3,3647.4,3656.4
"02000","Alaska","69","      Educational services",170.2,174.9,181.5,188.1,187.3
"02000","Alaska","70","      Health care and social assistance",2878.2,3126.8,3304.8,3459.3,3469.2
"02000","Alaska","71","        Ambulatory health care services",1391.2,1529.6,1618.7,1707.0,1758.2
"02000","Alaska","72","        Hospitals",937.9,1012.1,1051.3,1087.4,1086.6
"02000","Alaska","73","        Nursing and residential care facilities",152.9,181.3,200.2,213.9,210.6
"02000","Alaska","74","        Social assistance",396.1,403.8,434.5,450.9,413.8
"02000","Alaska","75","    Arts, entertainment, recreation, accommodation, and food services",1450.0,1467.5,1569.0,1638.8,1722.3
"02000","Alaska","76","      Arts, entertainment, and recreation",218.2,244.6,264.0,290.4,293.7
"02000","Alaska","77","        Performing arts, spectator sports, museums, and related activities",77.2,84.2,87.9,95.3,97.7
"02000","Alaska","78","        Amusement, gambling, and recreation industries",141.0,160.4,176.2,195.1,196.0
"02000","Alaska","79","      Accommodation and food services",1231.8,1223.0,1305.0,1348.4,1428.5
"02000","Alaska","80","        Accommodation",439.6,436.4,514.3,538.9,589.7
"02000","Alaska","81","        Food services and drinking places",792.2,786.5,790.7,809.5,838.8
"02000","Alaska","82","    Other services (except government and government enterprises)",743.2,741.8,779.7,810.0,849.7
"02000","Alaska","83","  Government and government enterprises",9326.1,9835.1,10244.1,10088.6,10339.5
"02000","Alaska","84","    Federal civilian",1981.3,2035.9,2026.8,1929.4,1955.8
"02000","Alaska","85","    Military",2288.2,2394.0,2443.9,2324.9,2244.2
"02000","Alaska","86","    State and local",5056.5,5405.2,5773.5,5834.2,6139.5
"02000","Alaska","","Addenda:","","","","",""
"02000","Alaska","87","Natural resources and mining",16147.9,18735.7,18710.1,16797.9,14678.3
"02000","Alaska","88","Trade",3101.4,3150.8,3203.1,3319.8,3372.2
"02000","Alaska","89","Transportation and utilities",6112.9,5808.0,6174.6,6256.5,6449.9
"02000","Alaska","90","Manufacturing and information",2226.2,2115.4,2155.8,2589.0,2884.6
"02000","Alaska","91","Private goods-producing industries 2/",19384.9,21743.8,21700.4,20020.6,18283.0
"02000","Alaska","92","Private services-providing industries 3/",24236.7,24755.0,25773.0,26516.1,27128.1
"04000","Arizona","1","All industry total",248125.3,257881.1,268068.2,275007.5,284851.4
"04000","Arizona","2","  Private industries",211633.8,220871.9,230338.2,236459.4,246196.2
"04000","Arizona","3","    Agriculture, forestry, fishing and hunting",1677.7,2414.9,1903.9,2359.5,2138.8
"04000","Arizona","4","      Farms",1156.4,1875.1,1372.4,1841.2,1578.2
"04000","Arizona","5","      Forestry, fishing, and related activities",521.3,539.9,531.5,518.4,560.6
"04000","Arizona","6","    Mining, quarrying, and oil and gas extraction",6092.8,7183.0,6433.2,5770.4,5787.9
"04000","Arizona","7","      Oil and gas extraction",4.6,11.9,37.5,37.9,31.0
"04000","Arizona","8","      Mining (except oil and gas)",5992.4,7068.3,6271.0,5627.9,5637.7
"04000","Arizona","9","      Support activities for mining",95.8,102.8,124.8,104.6,119.2
"04000","Arizona","10","    Utilities",6040.6,6306.5,6201.0,6344.4,6413.3
"04000","Arizona","11","    Construction",9809.1,9623.7,9304.0,10392.9,10897.2
"04000","Arizona","12","    Manufacturing",22183.7,23274.7,24425.1,22166.0,24027.1
"04000","Arizona","13","      Durable goods manufacturing",17894.3,18911.1,20312.9,18672.1,20130.8
